,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF,percent_grliving,Percent_BsmtF,YrRemMinBui,YrSoldMinRem,isNew
1210,60,RL,7.098626104970388,20.48976868318613,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.289160096627912,GasA,Ex,Y,SBrkr,1.0,14.286770239906332,3,1,Gd,8,Typ,0,No,Attchd,2006.0,Fin,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,10,2006,New,Partial,15.525905781085195,2.5,8.216434458396561,0.6690582959641256,0.0,0,0,1.0
1211,120,RL,6.093856518007759,16.584886725589786,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.340760310539713,Gd,TA,PConc,Gd,TA,Av,GLQ,11.023747699744126,Unf,1.0,12.393132811904163,GasA,Ex,Y,SBrkr,1.0,14.020292415733739,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,10.934165447113983,TA,TA,Y,1.0,1.0,11,2006,New,Partial,15.999287648538074,3.0,7.952063659629821,0.5278637770897833,0.37131147540983606,0,0,1.0
1212,120,RL,1.0,16.42043238706664,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.969939052451073,Gd,TA,PConc,Gd,TA,Av,GLQ,13.230690570187368,Unf,1.0,10.25112953344019,GasA,Ex,Y,SBrkr,1.0,14.324655113521871,2,1,Gd,5,Typ,1,TA,Attchd,2002.0,Fin,2.0,10.70355933970797,TA,TA,Y,1.0,1.0,5,2006,WD,Normal,16.353348517468397,3.0,8.620056264664793,0.5248350121569989,0.7587719298245614,0,4,1.0
1213,120,RM,1.0,16.56864007267263,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.701972977284463,Gd,TA,PConc,Gd,TA,No,GLQ,13.287496753602362,Unf,1.0,10.072418929401417,GasA,Ex,Y,SBrkr,1.0,14.397284106327616,2,1,Gd,7,Typ,1,TA,Attchd,2004.0,Fin,2.0,10.641351296142753,TA,TA,Y,1.0,1.0,9,2006,WD,Normal,16.39214806094448,3.0,8.659675454722642,0.5314109165808445,0.7758241758241758,0,2,1.0
1214,120,RL,6.093856518007759,16.50076376930297,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.340760310539713,Gd,TA,PConc,Gd,TA,Gd,GLQ,4.53041926495877,Unf,1.0,13.462556260580552,GasA,Ex,Y,SBrkr,1.0,13.50304918615027,2,1,Gd,6,Typ,0,No,Attchd,2005.0,Fin,2.0,10.951171656935063,TA,TA,Y,1.0,1.0,6,2006,New,Partial,15.602068894367724,2.0,7.448232316019433,0.5,0.014010507880910683,1,0,0.0
1215,60,RL,6.653921148278169,20.53194924264,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Av,Unf,1.0,Unf,1.0,12.666812715499137,GasA,Ex,Y,SBrkr,1.0,14.493123642357254,3,1,Gd,7,Typ,1,Gd,Attchd,2004.0,Fin,2.0,10.911335817241909,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,15.821721294540218,2.5,8.455023580313481,0.6533115290269829,0.0,1,1,0.0
1216,60,RL,1.0,20.30673919566187,Pave,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,ALQ,12.267216541031873,Unf,1.0,9.604063356421523,GasA,Ex,Y,SBrkr,1.0,15.005119864898186,3,1,TA,9,Typ,1,TA,Attchd,2000.0,Fin,2.0,10.899853860909511,TA,TA,Y,1.0,1.0,4,2006,WD,Normal,16.344162660946047,2.5,1.0,0.6579588993382097,0.745417515274949,0,6,1.0
1217,60,RL,1.0,21.645330581365982,Pave,IR1,Lvl,AllPub,FR3,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.222495897661254,GasA,Gd,Y,SBrkr,1.0,15.654753196752063,4,1,Gd,8,Typ,0,No,Attchd,2006.0,RFn,3.0,11.813960584271678,TA,TA,Y,1.0,1.0,8,2006,New,Partial,16.8664281785244,3.5,10.979298049926308,0.6916890080428955,0.0,0,0,1.0
1218,60,RL,7.314734756825906,20.736866971177466,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.530047046365183,Gd,TA,PConc,Gd,TA,No,GLQ,12.476684989266225,Unf,1.0,9.631303105111629,GasA,Ex,Y,SBrkr,1.0,15.145138012244155,3,1,Gd,7,Typ,1,Ex,Attchd,1998.0,Fin,3.0,12.784498616598318,TA,TA,Y,1.0,1.0,2,2006,WD,Normal,16.511791437137575,3.5,9.520649910578081,0.6543046357615894,0.7576628352490421,0,8,1.0
1219,60,RL,7.2917110215767,20.68948241565679,Pave,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,10.192819749847509,Gd,TA,PConc,Gd,TA,Mn,GLQ,11.297452652874126,Unf,1.0,11.971129399749735,GasA,Ex,Y,SBrkr,1.0,15.531600924540532,3,1,Gd,7,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,12.396658166096783,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,16.903496967675906,3.5,6.357203202420049,0.6582203889216264,0.4353448275862069,0,6,1.0
1220,60,RL,1.0,20.558437474681988,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,12.759411888042253,Gd,TA,PConc,Ex,TA,Av,GLQ,13.602212469658957,Unf,1.0,10.446203520562454,GasA,Ex,Y,SBrkr,1.0,16.32572551009062,4,1,Ex,9,Typ,1,TA,Attchd,2000.0,RFn,3.0,12.41772883214346,TA,TA,Y,1.0,1.0,3,2006,WD,Normal,17.795460993493336,3.5,10.041486785480258,0.6496018202502845,0.7675324675324675,0,6,1.0
1221,60,RL,7.2917110215767,20.88176675415743,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1995,Hip,CompShg,VinylSd,VinylSd,BrkFace,10.697398554008169,Gd,TA,PConc,Gd,TA,No,ALQ,11.40609703018311,Unf,1.0,12.558112087473278,GasA,Ex,Y,SBrkr,1.0,16.173779778858886,4,1,Gd,9,Typ,1,Ex,Attchd,1995.0,RFn,3.0,12.241421919609065,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,17.52499648280521,2.5,11.9264465754113,0.6701081612586037,0.3926974664679583,0,11,1.0
1222,60,RL,7.9168874400292815,23.133875619225943,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1993,1994,Hip,CompShg,MetalSd,MetalSd,BrkFace,12.289160096627912,Gd,Gd,PConc,Ex,TA,Gd,Rec,9.962610178176034,GLQ,14.08247190129755,6.285266416806648,GasA,Ex,Y,SBrkr,1.0,17.007824898140864,4,1,Ex,11,Typ,1,TA,Attchd,1993.0,RFn,3.0,13.007852393591367,TA,TA,Y,1.0,1.0,5,2006,WD,Normal,18.41762060290998,4.5,13.562894319909493,0.6688324097076247,0.9723023658395845,1,12,0.0
1223,60,RL,1.0,20.967226074273572,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.277269183141886,Gd,TA,PConc,Gd,TA,Gd,GLQ,10.590598420556384,BLQ,8.724358962810534,12.303705150821374,GasA,Ex,Y,SBrkr,1.0,15.884427445210386,4,1,Gd,9,Typ,1,TA,Attchd,1994.0,Fin,3.0,12.51765680615822,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,17.274664994603167,3.5,9.986510387427588,0.6590909090909091,0.4248062015503876,1,11,0.0
1224,60,RL,1.0,21.805435950889684,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1993,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,10.835883259370169,Gd,TA,PConc,Gd,TA,No,LwQ,9.576545449247062,GLQ,13.233417658528738,1.0,GasA,Ex,Y,SBrkr,1.0,16.260496364342146,3,1,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,3.0,12.162748936715197,TA,TA,Y,1.0,1.0,10,2006,WD,Normal,17.539504716475964,3.5,11.598691053386194,0.6851897184822522,1.0,0,13,1.0
1225,60,RL,7.098626104970388,21.76004102297258,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,CemntBd,CmentBd,Stone,9.013883697367245,Gd,TA,PConc,Gd,Gd,No,Unf,1.0,Unf,1.0,13.39570086898915,GasA,Ex,Y,SBrkr,1.0,15.126140415265303,3,1,Gd,8,Typ,1,Gd,BuiltIn,2005.0,Fin,2.0,12.368345492708144,TA,TA,Y,1.0,1.0,1,2006,New,Partial,16.55994761018463,2.5,9.780688591938043,0.6409921671018277,0.0,1,0,0.0
1226,20,RL,6.3215405626377255,22.59948328133183,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Ex,Gd,No,GLQ,14.424381167109505,Unf,1.0,7.808145364123843,GasA,Ex,Y,SBrkr,1.0,14.626751681500497,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,RFn,3.0,12.916130991886709,TA,TA,Y,1.0,1.0,9,2006,New,Partial,16.849280052380905,3.5,10.951171656935063,0.5,0.9353293413173652,0,0,1.0
1227,20,RL,7.337529394588084,21.23278782242287,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.684506656824126,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,14.310744857114265,GasA,Ex,Y,SBrkr,1.0,14.310744857114265,3,1,Gd,7,Typ,0,No,Attchd,2006.0,Fin,2.0,11.322492140734994,TA,TA,Y,1.0,1.0,9,2006,New,Partial,16.49855450087118,2.0,8.39749795772246,0.5,0.0,0,0,1.0
1228,20,FV,7.02174235239564,20.29863315203156,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.137710644618417,Unf,1.0,13.773737953703991,GasA,Ex,Y,SBrkr,1.0,13.829055298956842,2,1,Gd,5,Typ,0,No,Attchd,2006.0,RFn,2.0,11.670659548820657,TA,TA,Y,1.0,1.0,10,2006,New,Partial,15.963922568830661,2.0,6.684506656824126,0.5,0.018779342723004695,0,0,1.0
1229,60,FV,7.65495044352145,21.990772966003544,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Feedr,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Ex,TA,No,GLQ,14.917112523542027,Unf,1.0,9.103593650252291,GasA,Ex,Y,SBrkr,1.0,16.069051845400836,3,1,Ex,11,Typ,1,Gd,Attchd,2006.0,RFn,3.0,12.480119387602214,TA,TA,Y,1.0,1.0,11,2006,New,Partial,18.014541009293676,4.5,9.737598519334247,0.564585115483319,0.9017681728880157,0,0,1.0
1230,60,FV,6.831327892742091,20.06039951062208,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.699043042488054,GasA,Ex,Y,SBrkr,1.0,14.709584496453328,3,1,Gd,7,Typ,0,No,Attchd,2005.0,RFn,2.0,11.805463148214445,TA,TA,Y,1.0,1.0,2,2006,WD,Normal,15.986694808769705,2.5,6.460736201340262,0.6666666666666666,0.0,0,1,1.0
1231,20,RL,7.07328940298831,19.870303322506455,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,TA,TA,Mn,GLQ,5.137710644618417,Unf,1.0,13.442126247803923,GasA,Ex,Y,SBrkr,1.0,13.50304918615027,3,1,Gd,5,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,1,2006,WD,Normal,15.602068894367724,1.5,6.494161288893169,0.5,0.021015761821366025,0,1,1.0
1232,20,RL,7.469749997220178,21.26514263525227,Pave,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.986732432057258,Gd,TA,PConc,Gd,TA,Av,Unf,1.0,Unf,1.0,14.097315859058341,GasA,Ex,Y,SBrkr,1.0,14.097315859058341,3,1,Gd,6,Typ,0,No,Attchd,2005.0,RFn,2.0,11.792672918963946,TA,TA,Y,1.0,1.0,10,2006,New,Partial,16.261670855531456,2.0,9.092547689712573,0.5,0.0,1,0,0.0
1233,20,RL,6.7737732204907655,21.962324662916217,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.47526250666003,GasA,Ex,Y,SBrkr,1.0,13.47526250666003,3,1,Gd,6,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,3,2006,New,Partial,15.571226118854698,1.5,5.9269180446816625,0.5,0.0,1,0,0.0
1234,60,RL,6.831327892742091,19.903365986781996,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.77494479144778,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.803187615983378,GasA,Ex,Y,SBrkr,1.0,14.655780507688625,3,1,Gd,8,Typ,0,No,Attchd,2005.0,Fin,2.0,11.072964688066048,TA,TA,Y,1.0,1.0,4,2006,WD,Normal,15.990477019030699,2.5,9.558042564184516,0.6542491268917345,0.0,0,1,1.0
1235,60,RL,7.07328940298831,19.819999491681052,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.574446614595114,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.452540454604854,GasA,Ex,Y,SBrkr,1.0,14.468453155296588,3,1,Gd,7,Typ,0,No,Attchd,2005.0,RFn,2.0,11.001606836461052,TA,TA,Y,1.0,1.0,3,2006,WD,Normal,15.718911341904363,2.5,8.836797333082112,0.669058674546222,0.0,0,1,1.0
1236,60,RL,6.968980585391403,20.144621915875263,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.954906868457561,GasA,Ex,Y,SBrkr,1.0,14.918792900674715,3,1,TA,7,Typ,0,No,Attchd,1997.0,RFn,2.0,12.101459290168826,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,16.23574931088033,2.5,10.140782843836698,0.6612670986321094,0.0,1,8,0.0
1237,60,RL,6.968980585391403,20.616436008129053,Pave,IR2,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,None,1.0,Gd,TA,PConc,Gd,TA,No,ALQ,12.36122780975167,Unf,1.0,7.172972078519893,GasA,Ex,Y,SBrkr,1.0,14.736187440012715,3,1,Gd,7,Typ,0,No,Attchd,1992.0,RFn,2.0,11.072964688066048,TA,TA,Y,1.0,16.489704926492003,10,2006,WD,Family,15.977855064494205,3.5,11.809714792833018,0.6743280093494352,0.9066985645933014,1,13,0.0
1238,120,RL,6.357203202420049,19.585061495534134,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1990,1991,Gable,CompShg,Plywood,Plywood,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.84331667166547,Unf,1.0,11.241616824818687,GasA,Gd,Y,SBrkr,1.0,14.093081172958074,2,1,Gd,5,Typ,0,No,Attchd,1990.0,RFn,2.0,11.477986955730136,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,16.25697075025446,3.0,6.210789042972047,0.5,0.6466380543633763,1,15,0.0
1239,120,RL,6.357203202420049,19.585061495534134,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1991,1991,Gable,CompShg,Plywood,Plywood,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,9.848247291396309,Unf,1.0,12.948971072765183,GasA,Gd,Y,SBrkr,1.0,13.686669225138479,2,1,Gd,5,Typ,0,No,Attchd,1991.0,RFn,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,15.805881508125161,2.0,6.80273872401839,0.5,0.228430566967954,0,15,1.0
1240,60,RL,1.0,20.466360598939154,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,2Story,6,5,1994,1994,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,No,ALQ,9.814676767298959,Unf,1.0,10.473006456190069,GasA,Ex,Y,SBrkr,1.0,13.92377212697392,3,1,Gd,6,Typ,0,No,Attchd,1994.0,Fin,2.0,11.126705474481206,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,15.11342049157323,2.5,5.969939052451073,0.6748466257668712,0.4308176100628931,0,12,1.0
1241,20,RL,6.968980585391403,20.50142835308321,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,6.392276337227255,TA,TA,CBlock,TA,TA,No,LwQ,5.792129643835174,Unf,1.0,12.987363555250518,GasA,Ex,Y,SBrkr,1.0,13.091404736594225,3,1,TA,6,Typ,0,No,Detchd,1977.0,Unf,2.0,11.843518696025114,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,15.145138012244155,2.0,1.0,0.5,0.03643724696356275,0,44,1.0
1242,90,RM,6.914940018959451,20.426204393943284,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,Duplex,1.5Fin,6,6,1977,1977,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,CBlock,No,No,No,No,1.0,No,1.0,1.0,GasA,TA,Y,SBrkr,1.0,14.597485625123793,4,2,TA,10,Typ,0,No,Attchd,1977.0,RFn,2.0,11.410943347638753,TA,TA,Y,1.0,1.0,8,2006,WD,Normal,14.597485625123793,2.0,1.0,1.0,0,0,29,1.0
1243,20,RL,1.0,20.56141857624787,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1962,2002,Hip,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,11.792672918963946,Unf,1.0,9.622253717854797,GasA,Gd,Y,SBrkr,1.0,13.672338699908686,2,1,TA,6,Min1,1,TA,Detchd,1972.0,Unf,2.0,11.634887347225343,TA,TA,Y,1.0,1.0,3,2006,WD,Normal,15.298235655655635,1.0,8.633331873373152,0.5836144578313253,0.7083333333333334,40,4,0.0
1244,20,RL,1.0,20.59027839582484,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRNe,Norm,1Fam,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,11.534293431937689,Unf,1.0,10.894095929689868,GasA,TA,Y,SBrkr,1.0,13.080005103356921,3,1,TA,5,Typ,0,No,Attchd,1965.0,Unf,1.0,10.103010378675691,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,15.132483878148479,1.0,1.0,0.5,0.5630081300813008,0,41,1.0
1245,20,RL,6.831327892742091,20.212182313188084,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,7.448232316019433,TA,TA,CBlock,TA,TA,No,BLQ,8.646538007903064,Rec,9.780688591938043,11.00715768738887,GasA,TA,Y,SBrkr,1.0,12.858620540312215,3,1,TA,5,Typ,0,No,Attchd,1968.0,Unf,1.0,9.978566621047088,TA,TA,Y,1.0,1.0,11,2006,COD,Normal,14.840678523237893,1.0,8.552607585780637,0.507537688442211,0.4897959183673469,0,38,1.0
1246,20,RL,1.0,20.297731594769285,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,PConc,TA,TA,No,ALQ,8.885224873775467,Unf,1.0,12.310952733962212,GasA,Gd,Y,SBrkr,1.0,12.907117258214457,2,1,TA,5,Typ,0,No,Detchd,1990.0,Unf,2.0,11.189934126006927,TA,TA,Y,1.0,1.0,10,2006,WD,Normal,14.940567386331873,2.0,9.839893205289536,0.5,0.19567567567567568,0,43,1.0
1247,20,RL,1.0,21.955980218826216,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,Rec,12.192951535258446,Unf,1.0,10.118180873967548,GasA,TA,Y,SBrkr,1.0,13.19227515513423,3,1,TA,5,Typ,0,No,Attchd,1965.0,Unf,1.0,10.087756729969003,TA,TA,Y,1.0,1.0,1,2006,WD,Normal,15.257108016824253,1.5,1.0,0.5,0.6953125,0,41,1.0
1248,20,RL,1.0,20.01025867816361,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,11.9264465754113,Unf,1.0,9.763534317352567,GasA,TA,N,SBrkr,1.0,12.867768587390184,3,1,TA,6,Typ,0,No,No,0,No,0.0,1.0,No,No,Y,1.0,1.0,4,2006,WD,Normal,14.896887111612605,1.0,1.0,0.5,0.706140350877193,0,42,1.0
1249,20,RL,1.0,20.36530555749266,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,Mn,Rec,11.987219880989123,Unf,1.0,9.631303105111629,GasA,TA,Y,SBrkr,1.0,12.954906868457561,3,1,TA,6,Typ,1,Po,Attchd,1967.0,Unf,1.0,9.930417557876343,TA,TA,Y,1.0,1.0,6,2006,WD,Normal,14.94557380131082,1.0,6.80273872401839,0.5078251484079871,0.7225877192982456,0,39,1.0
1250,80,RL,7.65495044352145,22.345726635816185,Pave,IR1,Low,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,SLvl,7,4,1974,1974,Gable,CompShg,WdShing,Wd Sdng,BrkFace,8.41200462999518,Gd,Fa,CBlock,Gd,TA,Gd,ALQ,13.1895141649746,BLQ,11.256948546565363,9.39538258223558,GasA,Gd,Y,SBrkr,1.0,16.076451801848897,3,1,Gd,9,Mod,4,TA,Attchd,1974.0,RFn,2.0,11.515640585342503,TA,TA,Y,12.507462835775465,1.0,1,2006,WD,Normal,17.794660343029207,4.0,12.300075138807955,0.6021847974510697,0.8695652173913043,0,32,1.0
1251,60,RL,7.751853423240825,21.26550904030224,Pave,Reg,HLS,AllPub,Inside,Mod,NoRidge,Norm,Norm,1Fam,2Story,8,5,1992,1993,Gable,CompShg,HdBoard,ImStucc,BrkFace,12.116894218049,Gd,TA,PConc,Ex,TA,Gd,GLQ,13.442126247803923,Unf,1.0,9.274265741119429,GasA,Ex,Y,SBrkr,1.0,16.292083227809776,3,1,Gd,9,Typ,3,TA,Attchd,1992.0,RFn,3.0,12.79385651815942,TA,TA,Y,1.0,1.0,10,2006,WD,Normal,17.60290549316447,3.5,11.612315056685787,0.6793269230769231,0.8380809595202399,1,13,0.0
1252,120,FV,5.697012078927853,17.130285405246397,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.505563961983455,GasA,Ex,Y,SBrkr,1.0,13.505563961983455,1,1,Gd,5,Typ,1,Gd,Attchd,2004.0,RFn,2.0,11.68838996487107,TA,TA,Y,1.0,1.0,5,2006,WD,Normal,15.604860250347413,1.5,9.002448737515584,0.5,0.0,0,2,1.0
1253,160,FV,5.137710644618417,15.948665258285532,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,11.74097393831022,GasA,Ex,Y,SBrkr,7.221213632878419,13.70093987081196,2,1,Gd,4,Typ,0,No,Detchd,2005.0,RFn,2.0,11.169007130464756,TA,TA,Y,1.0,1.0,7,2006,WD,Normal,14.757329159016129,2.5,8.698683331012784,0.7016637980493402,0.0,0,1,1.0
