,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,TotalBath,TotalPorchSF
1349,20,RL,7.098626104970388,20.458096087785453,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,15.129313517307915,15.129313517307915,Gable,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,TA,TA,No,ALQ,12.414226705566746,Unf,1.0,9.914178988939392,GasA,Gd,Y,SBrkr,1.0,13.287496753602362,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1966.0,Fin,1.7304631471189666,9.914178988939392,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Abnorml,15.3628060949518,2.194317637875777,7.404586972566442
1350,20,RL,1.0,20.685339126725417,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,15.1308990400563,15.1308990400563,Gable,CompShg,HdBoard,HdBoard,BrkFace,11.00715768738887,TA,TA,CBlock,TA,TA,No,BLQ,9.036603342806158,LwQ,13.074290523848429,1.0,GasA,TA,Y,SBrkr,1.0,14.217941374111264,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1967.0,Unf,2.194317637875777,11.332449655591146,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,WD,Normal,16.06163758517122,2.3782017963726023,9.897843946804546
1351,80,RL,1.0,19.585589301402706,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,15.1482947440103,15.1482947440103,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.103593650252291,TA,TA,CBlock,TA,Gd,Gd,GLQ,12.486977154977039,Unf,1.0,8.698683331012784,GasA,Fa,Y,SBrkr,1.0,13.236142518909933,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Fa,Detchd,1979.0,Unf,2.194317637875777,11.809714792833018,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,WD,Normal,15.182841004523032,2.194317637875777,10.110605958809188
1352,90,RL,1.0,20.737686799690533,Pave,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,15.146716717260457,15.146716717260457,Gable,CompShg,Plywood,Plywood,None,1.0,TA,TA,CBlock,Gd,TA,No,Unf,1.0,Unf,1.0,15.1308990400563,GasA,TA,Y,SBrkr,1.0,15.1308990400563,3.2596737867230705,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,Attchd,1977.0,Fin,2.194317637875777,11.652825783009021,TA,TA,Y,1.0,1.0,3.6025944687727294,15.192206665778837,WD,Normal,17.40879780602266,2.194317637875777,8.749777605191191
1353,90,RL,7.098626104970388,20.11234076049213,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,Duplex,1Story,5,4,15.146716717260457,15.146716717260457,Gable,CompShg,Plywood,Plywood,BrkFace,7.635082099792532,TA,TA,CBlock,TA,TA,No,Rec,11.184716170074022,Unf,1.0,14.234258105370136,GasA,TA,Y,SBrkr,1.0,15.102254250439458,3.2596737867230705,2.194317637875777,TA,3.885846472488202,Typ,1.0,No,Attchd,1977.0,RFn,2.194317637875777,11.679537594055967,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,WD,Normal,17.377007524888644,2.194317637875777,5.597156711708115
1354,30,RL,1.0,23.205277443913534,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,15.062094658447375,15.103851511653946,Gable,CompShg,BrkFace,Wd Sdng,Stone,6.831327892742091,TA,TA,BrkTil,TA,TA,No,Unf,1.0,Unf,1.0,12.743633842525867,GasA,Fa,N,FuseF,1.0,12.743633842525867,2.194317637875777,1.7304631471189666,Fa,3.055641538058108,Mod,1.7304631471189666,Gd,Detchd,1924.0,Unf,1.7304631471189666,10.192819749847509,Fa,Fa,N,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,14.759085382101594,1.7304631471189666,7.952063659629821
1355,20,RL,1.0,23.859876673726426,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,7,6,15.1308990400563,15.1308990400563,Gable,Tar&Grv,Plywood,Plywood,BrkFace,8.071285304475591,TA,TA,CBlock,Gd,TA,Av,Rec,12.541317584499387,ALQ,12.594754271756951,9.405230292304964,GasA,TA,Y,SBrkr,1.0,14.907013901383598,2.194317637875777,1.7304631471189666,TA,3.2596737867230705,Typ,2.194317637875777,Gd,Attchd,1967.0,Unf,2.194317637875777,11.376854189435692,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,17.19292851908642,2.194317637875777,9.88963985670167
1356,20,RL,7.382450834594188,21.955345320048497,Pave,Reg,Low,AllPub,Inside,Mod,ClearCr,Norm,Norm,1Fam,1Story,5,6,15.124552834680129,15.124552834680129,Flat,Tar&Grv,WdShing,Wd Shng,None,1.0,TA,TA,CBlock,Gd,TA,Av,Rec,7.732788372480494,ALQ,12.673284500279395,6.210789042972047,GasA,Ex,Y,SBrkr,1.0,13.125370060953003,1.7304631471189666,1.7304631471189666,TA,2.820334103642824,Typ,2.194317637875777,TA,Attchd,1993.0,Unf,2.194317637875777,11.6303862264031,TA,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,15.182841004523032,2.194317637875777,10.628746849475789
1357,85,RL,7.02174235239564,21.18979850057426,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,15.13723429091449,15.138816396803929,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.525112644917748,TA,TA,PConc,Gd,TA,Av,GLQ,11.444651215831543,Rec,8.606710381350862,7.404586972566442,GasA,Ex,Y,SBrkr,1.0,12.541317584499387,2.194317637875777,1.7304631471189666,TA,2.820334103642824,Typ,1.0,No,Detchd,1973.0,Unf,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,14.48175853091595,2.194317637875777,1.0
1358,150,RL,1.0,14.680989389616148,Pave,Reg,HLS,AllPub,Inside,Gtl,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,15.151448765245362,15.153024760995686,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,10.697398554008169,Unf,1.0,5.6477085871174175,GasA,TA,Y,SBrkr,8.338607270038526,14.680989389616148,2.194317637875777,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Basment,1980.0,Fin,1.7304631471189666,11.00715768738887,Gd,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,15.1671783900609,2.687259219708678,10.859307915465061
1359,20,RL,7.098626104970388,20.618539077005558,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,15.110233605762662,15.110233605762662,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,Gd,CBlock,TA,TA,No,Rec,12.504057633549717,Unf,1.0,8.724358962810534,GasA,Ex,Y,SBrkr,1.0,13.989871922208529,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Gd,Attchd,1954.0,RFn,2.194317637875777,11.292419534723528,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,15.64786309239733,1.9822467037532343,9.48272816323603
1360,50,RL,6.744420430279228,19.206747827345417,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,15.09105388581638,15.103851511653946,Gable,CompShg,BrkFace,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,LwQ,9.415041675666915,Unf,1.0,11.603239157716956,GasA,Ex,N,FuseA,1.0,13.523115262762108,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Mod,2.194317637875777,TA,BuiltIn,1942.0,Unf,1.7304631471189666,9.263917622663177,TA,TA,Y,1.0,1.0,2.5409627556327754,15.192206665778837,WD,Family,15.102254250439458,1.7304631471189666,9.72889799237455
1361,70,RL,7.9168874400292815,23.771003926068403,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,7,15.06854987262762,15.103851511653946,Gable,CompShg,WdShing,Plywood,None,1.0,TA,TA,PConc,TA,TA,No,Unf,1.0,Unf,1.0,12.038947685692156,GasA,Ex,Y,SBrkr,1.0,15.196880574832942,2.820334103642824,1.7304631471189666,TA,3.6025944687727294,Typ,2.194317637875777,Gd,2Types,1928.0,Unf,2.5409627556327754,12.490400541121296,TA,TA,P,1.0,1.0,4.128238685769432,15.192206665778837,WD,Normal,16.11933622655509,2.194317637875777,9.335516734766312
1362,75,RL,6.684506656824126,23.7376986345119,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,15.079819169923036,15.1671783900609,Gable,CompShg,BrkFace,Wd Sdng,None,1.0,TA,TA,BrkTil,TA,TA,No,Rec,10.865134788128456,Unf,1.0,14.12051520011815,GasA,Gd,Y,SBrkr,1.0,17.171533771448868,3.055641538058108,1.7304631471189666,Gd,3.440268378362637,Typ,2.194317637875777,Gd,Detchd,1993.0,Unf,2.194317637875777,12.627707599932261,TA,TA,Y,1.0,1.0,4.128238685769432,15.192206665778837,WD,Normal,18.60332665346038,2.687259219708678,12.493820273589396
1363,80,RL,7.172972078519893,21.499300243614716,Pave,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,5,5,15.12296456685685,15.12296456685685,Gable,CompShg,Plywood,Plywood,Stone,7.574446614595114,TA,TA,CBlock,TA,TA,Gd,ALQ,11.792672918963946,Rec,13.557947383684844,1.0,GasA,Ex,Y,SBrkr,1.0,14.420522821140821,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Min2,1.7304631471189666,Fa,Attchd,1962.0,Fin,2.194317637875777,11.410943347638753,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,WD,Normal,16.845234423174013,2.3782017963726023,12.673284500279395
1364,20,RL,7.221213632878419,21.62634064836594,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,6,15.107043947541124,15.185965540731983,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.434556620289202,TA,TA,Slab,No,No,No,No,1.0,No,1.0,1.0,GasA,Gd,Y,SBrkr,1.0,14.27874229840466,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,Ex,Attchd,2002.0,RFn,2.194317637875777,11.603239157716956,TA,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,14.27874229840466,1.7304631471189666,11.621364021794726
1365,20,RL,6.968980585391403,21.076393531235784,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,8,15.111827394891495,15.18127774085417,Hip,CompShg,MetalSd,MetalSd,Stone,8.672744986667857,TA,TA,CBlock,TA,TA,Mn,Unf,1.0,Unf,1.0,13.28212806108674,GasA,Gd,Y,SBrkr,1.0,13.28212806108674,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,1955.0,Unf,1.7304631471189666,9.930417557876343,TA,TA,Y,1.0,1.0,2.5409627556327754,15.192206665778837,WD,Normal,15.356846765935671,1.9822467037532343,1.0
1366,50,RL,7.098626104970388,20.6811921429885,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,15.10863912353132,15.10863912353132,Gable,CompShg,MetalSd,MetalSd,None,1.0,TA,TA,CBlock,TA,TA,No,LwQ,11.105326135535595,Unf,1.0,11.43025107968956,GasA,TA,Y,SBrkr,1.0,14.513865863461868,3.055641538058108,1.7304631471189666,TA,3.440268378362637,Typ,1.0,No,Attchd,1953.0,Unf,1.7304631471189666,10.064718155085044,Fa,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,WD,Normal,16.030589528512316,1.9822467037532343,1.0
1367,60,RL,7.404586972566442,21.653446272524103,Pave,IR1,Bnk,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,4,15.165608453322646,15.165608453322646,Gable,CompShg,HdBoard,HdBoard,BrkFace,9.434556620289202,Gd,TA,CBlock,Gd,TA,No,ALQ,11.51095939425957,Unf,1.0,10.17063676912744,GasA,Ex,Y,SBrkr,1.0,15.967727385062783,2.820334103642824,1.7304631471189666,Ex,3.750250297485029,Typ,1.7304631471189666,TA,Attchd,1989.0,RFn,2.194317637875777,11.302477323271576,TA,TA,Y,1.0,1.0,4.0113402432628344,15.192206665778837,WD,Abnorml,16.936269728853876,2.3782017963726023,10.794431016731847
1368,90,RL,7.047663906109832,20.48803881739042,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,15.171884182186483,15.171884182186483,Gable,CompShg,HdBoard,HdBoard,None,1.0,Gd,Gd,PConc,Gd,TA,Av,LwQ,9.702627911087824,GLQ,13.351258460918734,1.0,GasA,Gd,Y,SBrkr,1.0,14.180948839543527,2.194317637875777,2.194317637875777,Gd,3.6025944687727294,Typ,1.0,No,Attchd,1993.0,Unf,2.820334103642824,12.89203905911452,TA,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,16.242836072524,2.820334103642824,9.930417557876343
1369,60,RL,8.232042288205811,21.257441596141923,Pave,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.19064737641105,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.896974476036165,GasA,Ex,Y,SBrkr,1.0,14.983729217592806,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,BuiltIn,2005.0,RFn,2.5409627556327754,12.666812715499137,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,New,Partial,16.68835815635872,2.3782017963726023,5.969939052451073
1370,20,RL,6.80273872401839,19.74729178251785,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.19064737641105,15.19064737641105,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Av,GLQ,10.672623079178159,Unf,1.0,12.558112087473278,GasA,Ex,Y,SBrkr,1.0,13.665150811025393,2.194317637875777,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2005.0,RFn,2.194317637875777,11.876956792114836,TA,TA,Y,1.0,1.0,2.194317637875777,15.192206665778837,WD,Abnorml,15.78199696740658,2.194317637875777,8.659675454722642
1371,20,RL,7.448232316019433,22.058069351035957,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,15.192206665778837,15.192206665778837,Hip,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,14.451272702162258,Unf,1.0,9.693814389412918,GasA,Gd,Y,SBrkr,1.0,14.933881426701396,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,2006.0,RFn,2.194317637875777,11.246736153405903,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,New,Partial,17.18084978784422,2.5409627556327754,5.597156711708115
1372,20,RL,7.172972078519893,21.487423690247535,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,15.19064737641105,15.192206665778837,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.081454683660327,Gd,TA,PConc,Ex,TA,Gd,GLQ,13.452356717727342,Unf,1.0,10.996045490671595,GasA,Ex,Y,SBrkr,1.0,14.4779620743407,2.194317637875777,1.7304631471189666,Ex,3.2596737867230705,Typ,1.0,No,Attchd,2005.0,Fin,2.5409627556327754,12.346944485735273,TA,TA,Y,1.0,1.0,3.6025944687727294,15.192206665778837,New,Partial,16.66300901177988,2.687259219708678,9.6582707430638
1373,60,RL,7.469749997220178,21.250463217586805,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.19064737641105,15.192206665778837,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Gd,Unf,1.0,Unf,1.0,12.966746394225636,GasA,Ex,Y,SBrkr,1.0,14.871445774031129,2.5409627556327754,1.7304631471189666,Gd,3.6025944687727294,Typ,1.0,No,Attchd,2005.0,RFn,2.194317637875777,11.901800432526851,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,New,Partial,16.207271565857752,2.3782017963726023,9.081454683660327
1374,20,RL,7.172972078519893,20.593661877630716,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.19064737641105,15.19064737641105,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.338607270038526,Gd,TA,PConc,Gd,TA,Gd,GLQ,6.559490358416789,Unf,1.0,14.416660270967371,GasA,Ex,Y,SBrkr,1.0,14.52325434838364,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,Gd,Attchd,2005.0,Fin,2.194317637875777,11.634887347225343,TA,TA,Y,1.0,1.0,2.5409627556327754,15.192206665778837,WD,Normal,16.734412852050287,2.194317637875777,8.41200462999518
1375,60,RL,7.172972078519893,20.593661877630716,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.19064737641105,15.19064737641105,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.43025107968956,Gd,TA,PConc,Gd,TA,Av,Unf,1.0,Unf,1.0,12.452540454604854,GasA,Ex,Y,SBrkr,1.0,14.489339305552614,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2005.0,RFn,2.194317637875777,11.784116508882775,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,15.733770750189326,2.3782017963726023,8.979426117078209
1376,20,RL,7.221213632878419,21.61000375898179,Pave,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,5,15.132483878148479,15.132483878148479,Gable,CompShg,Plywood,Plywood,None,1.0,TA,Fa,CBlock,Gd,Fa,No,LwQ,12.682967978443886,Unf,1.0,11.444651215831543,GasA,Gd,Y,SBrkr,1.0,14.071830234840396,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.7304631471189666,Po,Attchd,1968.0,RFn,2.194317637875777,11.38174777012446,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,COD,Abnorml,16.233384166784198,2.5409627556327754,6.62289923231481
1377,20,RL,7.5538803774442425,21.94422118246173,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,15.176583960216393,15.176583960216393,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,Gd,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,13.39570086898915,GasA,Ex,Y,SBrkr,1.0,13.39570086898915,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1996.0,RFn,2.194317637875777,11.072964688066048,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,15.48291333282083,1.9822467037532343,1.0
1378,60,RL,6.831327892742091,21.757065650401987,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,15.175018034740056,15.175018034740056,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.914940018959451,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.442136737817215,GasA,Ex,Y,SBrkr,1.0,14.30077525075615,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.7304631471189666,TA,Attchd,1995.0,RFn,2.194317637875777,11.132026289259763,TA,TA,Y,1.0,1.0,3.6025944687727294,15.192206665778837,WD,Normal,15.596479946560919,2.3782017963726023,11.292419534723528
1379,20,RL,1.0,20.318871446411165,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,15.179713812657004,15.179713812657004,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,PConc,Gd,TA,Mn,GLQ,12.660327958903798,Unf,1.0,11.648351039013212,GasA,Ex,Y,SBrkr,1.0,14.149820472976657,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Attchd,1998.0,RFn,2.194317637875777,11.701620733429198,TA,TA,Y,1.0,1.0,3.055641538058108,15.192206665778837,WD,Normal,16.319945895266102,2.5409627556327754,8.184917181536692
1380,60,RL,6.914940018959451,20.575022074156475,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.18127774085417,15.18127774085417,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.272201962485878,Unf,1.0,10.336386900215581,GasA,Ex,Y,SBrkr,1.0,14.767853686747666,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.0,No,Attchd,1999.0,RFn,2.194317637875777,11.347324233473122,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,16.00807802154619,2.3782017963726023,9.365618533147526
1381,60,RL,7.02174235239564,22.073277925792897,Pave,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.18127774085417,15.182841004523032,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,12.812492076604793,Unf,1.0,6.59142712460611,GasA,Ex,Y,SBrkr,1.0,14.820020760062981,2.5409627556327754,1.7304631471189666,Gd,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1999.0,Fin,2.194317637875777,11.679537594055967,TA,TA,Y,1.0,1.0,3.750250297485029,15.192206665778837,WD,Normal,16.178582164669294,2.687259219708678,10.140782843836698
1382,60,RL,6.357203202420049,20.161373856409828,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,15.146716717260457,15.146716717260457,Gable,CompShg,HdBoard,Plywood,BrkFace,6.744420430279228,TA,TA,CBlock,Gd,TA,Av,GLQ,11.317500955076602,Unf,1.0,8.698683331012784,GasA,TA,Y,SBrkr,1.0,14.071830234840396,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Attchd,1977.0,Unf,1.7304631471189666,10.15574970587587,TA,TA,Y,1.0,1.0,4.128238685769432,15.192206665778837,WD,Normal,15.280013178741678,1.9822467037532343,10.96245458058479
1383,80,RL,6.0533710494211155,21.02501819623342,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,6,6,15.1482947440103,15.1482947440103,Gable,CompShg,HdBoard,HdBoard,BrkFace,8.071285304475591,TA,TA,CBlock,TA,Gd,Av,ALQ,11.719173387890333,LwQ,10.715841640087826,1.0,GasA,TA,Y,SBrkr,1.0,13.8381889309333,2.5409627556327754,1.7304631471189666,TA,3.2596737867230705,Typ,1.0,No,Detchd,1989.0,Unf,2.5409627556327754,12.038947685692156,Fa,TA,Y,1.0,1.0,2.820334103642824,15.192206665778837,WD,Normal,15.592282766056325,2.3782017963726023,10.628746849475789
1384,20,RL,6.684506656824126,19.598237927298484,Pave,Reg,Low,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,15.138816396803929,15.138816396803929,Gable,CompShg,VinylSd,VinylSd,None,1.0,TA,TA,CBlock,TA,TA,No,BLQ,10.934165447113983,Unf,1.0,10.876753739288326,GasA,Ex,Y,SBrkr,1.0,12.718228468762483,2.5409627556327754,1.7304631471189666,TA,3.055641538058108,Typ,1.0,No,Detchd,1977.0,Unf,1.7304631471189666,10.002329725380731,TA,TA,Y,1.0,1.0,2.5409627556327754,15.192206665778837,WD,Normal,14.730882561077351,1.7304631471189666,1.0
1385,60,RL,1.0,20.846261077013448,Pave,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.185965540731983,15.185965540731983,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.092547689712573,Gd,TA,PConc,Gd,TA,No,GLQ,11.040244790550664,Unf,1.0,10.525867697126678,GasA,Ex,Y,SBrkr,1.0,14.790552020628736,2.5409627556327754,1.7304631471189666,Gd,3.2596737867230705,Typ,1.0,No,Attchd,2002.0,Fin,2.194317637875777,11.701620733429198,TA,TA,Y,1.0,1.0,3.440268378362637,15.192206665778837,WD,Normal,16.004313192714434,2.3782017963726023,10.551935879863963
1386,60,RL,6.172534928709971,20.657483430301333,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,15.18127774085417,15.18127774085417,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.455023580313481,TA,TA,PConc,Gd,TA,Mn,GLQ,11.905921745565665,Unf,1.0,9.114592997374732,GasA,Ex,Y,SBrkr,1.0,14.778347587562347,2.5409627556327754,1.7304631471189666,TA,3.440268378362637,Typ,1.7304631471189666,TA,Attchd,1999.0,RFn,2.194317637875777,11.420612667160878,TA,TA,Y,1.0,1.0,3.6025944687727294,15.192206665778837,WD,Normal,16.013092036016708,2.687259219708678,9.59492193179376
1387,20,RL,1.0,21.288535812647435,Pave,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,15.185965540731983,15.185965540731983,Hip,CompShg,Stucco,Stucco,None,1.0,Gd,TA,PConc,Gd,TA,No,GLQ,12.743633842525867,Unf,1.0,11.147931683722206,GasA,Ex,Y,SBrkr,1.0,14.007287688092752,1.7304631471189666,1.7304631471189666,Gd,3.055641538058108,Typ,1.7304631471189666,TA,Attchd,2002.0,Unf,2.194317637875777,10.824099910282289,TA,TA,Y,1.0,1.0,3.2596737867230705,15.192206665778837,WD,Normal,16.149677653282357,2.3782017963726023,9.453929696886426
1388,60,RL,6.968980585391403,20.337233338216116,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,15.185965540731983,15.185965540731983,Gable,CompShg,VinylSd,VinylSd,None,1.0,Gd,TA,PConc,Gd,TA,No,Unf,1.0,Unf,1.0,12.743633842525867,GasA,Ex,Y,SBrkr,1.0,15.037785611428449,2.820334103642824,1.7304631471189666,Gd,3.6025944687727294,Typ,1.0,No,BuiltIn,2002.0,RFn,2.194317637875777,11.415781884252072,TA,TA,Y,1.0,1.0,3.750250297485029,15.192206665778837,WD,Normal,16.239294315645907,2.3782017963726023,7.808145364123843
